Age,Income,CreditScore,AccountTenure,MonthlySpending,TransactionFrequency,AvgAccountBalance,NumProducts,AppUsageScore,SupportCalls
51,50392.450180393564,739.4478853011325,6,2429.1027216579223,21,21500.923149005474,4,6.748653306603141,3
44,15000.0,674.4595182204889,3,2439.8447608923607,13,60218.02326772357,3,8.623422269834993,6
55,84956.22395832493,602.5526680309645,6,2348.8077998797717,92,14271.50010760681,5,5.860591437557546,7
64,56656.07713855296,641.7884247842835,7,3737.4605604860285,48,500.0,2,4.7284916283089435,10
54,73323.32130943325,705.179614688724,1,776.4523620603138,82,45537.270791823845,3,9.794646159354963,1
23,93384.57509280604,632.36379955371,1,2821.947829041134,50,36182.56626542648,1,6.2390923373785245,7
57,108688.17266475363,513.5277880739363,5,1512.69846896435,12,2652.3169489120555,4,8.80186224519261,10
63,47003.57043718359,660.6792093675298,6,1412.1507219310788,41,26978.93104818964,7,9.579631567296609,8
60,62679.19814331289,665.5404083686882,13,3911.4766766882035,23,32528.096349942745,7,7.078191643077933,6
46,87336.72921210891,680.5535860486597,2,1320.084307696069,67,22457.37670249574,7,5.940448106668074,0
43,43114.41962954009,755.5330023973718,15,2332.578119320166,96,24887.328805967634,5,1.0315976581958557,5
64,48357.76812419144,683.2113678739427,15,4850.198082254794,50,10516.157476113194,6,1.3601767666510538,7
59,48239.2284308225,694.5762412655424,13,3505.6923616980093,109,27556.839983336107,2,2.807660944460047,4
35,59438.19373183956,743.3322184189651,14,1954.035624447546,98,12629.68580628207,7,2.674075886703957,11
24,55597.5263942006,680.6206409501457,7,2053.152329912943,75,500.0,7,3.292829156798608,1
49,48124.093554873514,808.1912447174061,14,1027.3565216100483,30,22943.989580991656,1,3.7444117392789473,4
42,40684.85168787481,604.1775023612599,10,4060.7742907192624,108,500.0,3,4.240589441956555,7
45,76238.80656790583,623.9511372135294,17,3713.6221695052814,50,35202.4124518659,7,4.784839210619889,1
33,86756.62041932234,716.8375044962488,14,3323.922728643737,50,3037.6978484715037,4,1.889797046104132,0
38,89654.2958834483,755.2588119763184,8,3456.1995337709664,79,500.0,3,1.3812573875750385,3
53,50378.528852310315,667.9523001878825,4,1570.5704687230914,18,500.0,6,7.065500041657211,3
36,77074.49344514555,619.3627297526357,16,642.5050687169792,89,19377.85012567122,3,5.8360134235876995,8
62,64726.51805455551,785.6593751135212,13,3172.648510364571,67,22797.61718360104,2,4.9972978199810765,2
64,48586.573027733495,632.4578663117413,18,3566.2694483456735,76,500.0,1,6.709959470515171,3
22,74684.36437416392,700.3432670679787,14,4428.456019752355,7,3914.1761788657896,5,8.449114664831864,2
55,47667.89891909006,758.8491086808672,18,2258.9317524718854,32,19878.96668170428,2,4.849236182045841,1
62,52476.46794436623,653.5036865947387,5,2083.898465703617,33,34583.41636955947,6,6.770075185467814,3
54,32465.405949927404,642.6723297645972,9,2212.887754396653,91,1848.7672889316818,4,9.58215001451643,7
50,50715.578051335484,646.7787354782201,3,3304.8925905194656,22,25687.628937768422,6,8.556620462754047,0
33,65077.2241802917,734.0930753944858,8,2161.4928607897045,39,500.0,6,4.834007294521685,7
33,91378.68991354991,743.6088623121595,10,2437.313095883992,81,24738.331050568002,3,6.802451540332687,7
38,52930.091075966266,682.0235235057277,19,3497.2634694867447,80,31336.88121583915,4,2.5936382972434577,2
52,39236.61705826133,792.984935184184,3,1748.996613719517,51,27863.099160837588,2,6.044699664055809,9
52,89947.3794186825,681.9179935562076,11,4169.384782506117,118,34915.96671031546,6,9.831954620245986,9
55,49908.95125831565,757.5399928500899,11,3259.7068087918915,9,33916.13600793264,2,5.664836036822701,11
59,25032.3668771827,654.0799037449436,17,270.8552447916213,107,47703.977239251806,7,9.348744692711325,11
49,62661.87470273568,820.0253920223338,16,1881.5749641659622,79,21629.276285886295,7,4.666014284529346,5
49,53504.530534416495,774.2078849347827,7,200.0,63,47748.37078545565,7,9.98960344466168,3
64,106007.91285370343,672.3215218682891,4,2263.9847220558395,79,5838.5136487012605,5,6.212980317048021,0
36,69507.32068694424,766.0724125230201,19,1902.0266750553571,63,16919.873844177884,3,1.3804209481234109,0
64,57073.152926903276,763.038829470321,12,3501.8257110402265,115,18274.952404398995,2,6.280793170222493,4
30,41510.055814887935,773.1824645775589,15,1442.7779812535994,110,4358.233112147569,7,3.4711542611163697,11
50,66603.33682385934,531.0808198567817,11,2965.282002321388,51,500.0,7,1.2923318983230523,7
45,89134.19900123589,723.1610869574502,5,3182.6171313621207,99,33039.47542717476,4,8.38767974225197,0
59,66236.28366954521,712.5379261583445,5,2808.633822673617,99,6050.987691460123,6,3.481566732826803,1
40,43051.40615764108,708.2643968566072,15,3868.1482981270346,17,13987.564890755813,7,8.168936986418487,6
25,70776.12423503908,693.1007860038738,18,4981.946621010251,82,43768.778971560416,5,3.593958246602803,7
21,59027.86210254369,694.8686767708716,11,2634.330331238881,117,28581.27613209217,4,2.7489371848639683,11
50,68972.26206636324,756.9884183178849,12,2986.215420268442,113,46103.17182102541,3,9.765420166939847,2
23,52903.85299631559,712.3684024216024,2,1443.6676554014675,110,21807.965511444094,5,4.254807949795176,10
34,52434.09451477576,693.0143866239417,15,1276.571903172109,93,28332.390909465634,5,6.412385902988444,11
50,51644.40405136441,748.3628608901371,4,3740.595580399274,37,16389.92663749625,5,6.489833435330244,7
24,78844.76302994724,705.0815707047122,18,3581.8306073240296,101,7269.555518352174,6,6.044261339561516,0
38,52635.49449517817,710.8141056412028,6,1264.4561509944842,66,28276.894312029683,7,9.232261691690931,8
57,50805.38537251546,792.0222265286736,19,930.1353489886328,83,13461.481852542647,1,7.069969642301817,11
45,41158.68196875267,653.9311572470211,11,1721.5158343832923,20,29667.829493655863,5,4.633597036944371,1
21,69080.27603433534,589.0573796959254,2,2330.346436679067,48,11442.964730176715,4,8.761423460718465,1
35,66234.03604262437,684.3418106594478,8,2009.048309820107,62,17369.251209717244,4,2.62956609204368,3
29,51024.63551022738,692.8726006974179,11,2692.617841998703,106,18570.762420491363,3,5.898130818493757,11
35,45812.42584884278,723.2917417674314,5,3600.4750148471267,10,36154.47537568489,2,9.554953347493807,9
44,97523.46826455425,686.4389548797177,18,3054.525254505926,112,13634.770381613942,2,6.628578668923714,2
24,22391.13889750324,725.3071546383535,18,3143.3451972209486,93,37804.85179388926,1,8.352716054273886,3
32,69863.44006403442,830.2770008162942,14,200.0,19,6427.223893990986,6,6.882046529906735,5
57,85828.07096432017,728.0908591326206,10,563.3163758571011,8,24047.863875044102,7,8.554337771841013,6
57,15000.0,738.6389180630881,3,1544.2518308247309,60,9685.990586168164,6,9.500390918607193,4
63,75882.80120152359,672.228115536654,9,1742.3276222085922,68,36736.18733359565,7,3.4562955477946313,1
26,55594.90797007824,596.8845746295618,3,3507.79340192708,72,7720.047566967194,5,2.5269497313104696,2
59,65121.097285665186,542.1133047722153,11,1445.318282238242,98,9249.008842667487,7,5.355916752992859,9
44,53535.2407095582,648.879165071857,12,3300.313193628842,38,1155.4634975713998,1,7.316761841417943,10
31,81507.86891292153,525.1777006420928,12,1557.8731134324423,95,21545.609217290323,3,3.044721278639945,2
33,67262.38683342714,710.8129415011564,3,1058.9388551286215,99,28865.73057274025,3,1.0369130538715037,4
54,62634.397790686315,657.0309809345088,7,1114.66040914745,60,27246.937755361956,2,4.086416042530348,11
45,42022.787860828146,601.1975080114854,14,5209.919791947066,36,17836.430600944175,3,9.719734019210096,10
27,97645.84467668377,687.8524471969175,11,1531.1620377880067,112,10091.883026940232,5,7.25470714545262,11
24,60198.62039466542,635.6820683814917,7,3329.184650632409,107,15819.801234381557,4,4.611928995471016,4
28,105796.11594920917,707.0465752190461,10,630.1618842997593,13,16392.057155971954,3,2.733184876121563,3
40,98551.3877035639,722.4575797893502,11,4202.714805014482,67,23789.15641133,1,4.204807063792723,7
49,24432.980654692386,637.8899502206935,15,2918.8493740764557,109,22757.792157098367,5,2.5285548997112315,5
30,46901.08078394619,665.7631291345805,19,2828.7746425514647,76,46095.78611876523,3,1.9567523918165626,5
63,39260.97988050117,692.8937452302932,16,2996.592787771983,82,20594.540976222248,6,9.160681353152984,0
54,59035.87837025875,595.5774671874545,12,3128.7996693344207,37,25412.01452697815,7,9.978853045379262,5
46,63743.28040972324,692.8884513726209,18,3470.8807106138556,91,21071.837096078925,3,2.477029956362113,2
61,64598.52935786861,594.1388811152362,13,1781.0830981491663,25,15098.996600520055,6,1.4907030299045174,5
23,81082.57352037958,713.9430187731722,5,1710.8940474734532,59,25311.117515209182,5,3.9675799643159113,9
26,89871.65538617739,653.890180242308,4,2559.0686536576814,80,13690.09109077373,3,5.154932626852738,10
25,79349.75498477278,593.8074359573459,14,3321.313312501971,61,19126.741230689735,6,2.84339122368269,5
25,48781.29571552506,645.2015840515505,8,2420.0134285330128,6,37389.02807716555,4,3.712824206187026,1
43,44359.52269785121,647.7395251283934,9,3428.682154958924,17,12719.60857561282,2,2.8078366212249195,0
29,60055.23671767873,744.1112530032167,19,3241.4041392423005,8,25810.159036296012,5,7.9683451158920615,10
55,68522.39052809324,690.3982819571477,3,2239.6200863007684,88,500.0,6,7.413201489225347,2
40,56336.17308565755,622.6233525460921,5,403.38403626298077,54,17219.841340146762,1,6.7145636418488355,4
62,33090.30327495556,778.9439772320292,18,1895.7664655753065,119,12618.21905462725,3,4.484960713712843,3
55,73641.19017153601,717.5894240906335,1,4591.35668057161,52,21803.906514534654,6,9.181368471828124,6
38,52153.70462532193,659.8206578852203,8,2908.0715808468394,82,16456.448355020806,7,9.72579287381518,3
37,51549.745311559134,586.7699488582987,19,1732.5398424758891,34,22122.76662611571,6,2.562753813628708,7
44,58907.74651883815,654.5243852311884,17,2800.781893129479,33,14320.005709580735,6,3.0071137727069024,6
23,55202.021658396785,666.7692149205398,17,3311.9728819933625,12,25795.020486737678,7,5.730679252003327,9
52,52669.97888975797,702.1419398870154,11,1733.12126865804,16,500.0,2,1.8212551235402077,8
55,34397.49386133621,716.4353905795793,2,3982.4606729462757,45,21671.18444120644,7,4.928035589408015,0
58,57755.05066096682,728.394925724644,6,3094.83762539638,106,5943.811252751377,7,6.236121382999391,4
33,74059.07583813736,583.3119541496872,14,1180.1094721931922,30,37517.99814911101,1,5.698662140235998,3
45,65292.88010242578,692.5102892697945,3,3527.6395438508484,54,5701.790211800568,7,3.9781772477022344,5
29,78962.4287820129,670.4230504851073,12,2008.4639382427656,6,34928.31026030068,1,5.882012254694861,0
24,45429.099553599866,840.6786365701927,4,2285.0434884332735,59,19827.01038207902,4,9.62920858832963,5
34,34438.83041764397,683.8816663457823,12,1280.8375636382666,108,500.0,7,2.8541566386223844,0
57,55083.00042044007,642.6408080923177,13,3257.7356952277964,60,6855.989762283143,2,6.893482225546033,0
54,47715.26762902606,686.6221314030149,2,2321.3617279654945,18,32717.015361939786,7,1.3905702474044666,7
31,49793.30033584504,679.485902719354,2,3308.508345400731,10,31865.13237274383,6,1.5977476403329143,1
61,64234.99436162254,560.6576415709391,15,1838.8211331213165,110,509.7384090437736,5,5.966454018012265,9
23,49938.38921790689,704.4982678050702,17,1701.516054555906,108,43442.83588463878,2,1.944452622951545,5
48,34998.630215872116,661.3665145592851,7,1604.2755140826994,99,19631.53689485174,7,1.201121095841716,5
49,48820.105442360036,678.3985270903689,14,2975.238615451514,85,33272.68481301442,2,2.5436169788322,5
29,66801.18733721603,627.5858879665665,12,1683.5802105967161,93,1822.3797568527443,1,6.08364253899617,7
